game_date,player,pos,team,opp,salary,proj_mins,ownership,fp_proj,projected_value,status,game_info,team_full_name,opp_full_name,db_player,gp_sl,usg_pct_sl,fp_sl,touches_sl,min_sl,poss_sl,gp_l10,usg_pct_l10,fp_l10,touches_l10,min_l10,poss_l10,gp_l5,usg_pct_l5,fp_l5,touches_l5,min_l5,poss_l5,gp_l3,usg_pct_l3,fp_l3,touches_l3,min_l3,poss_l3,fppm_sl,fppt_sl,fppp_sl,tpm_sl,tpp_sl,team_poss_sl,poss_pct_sl,implied_poss_sl,touches_ip_sl,touches_tpm_sl,fp_proj_it_sl,fp_proj_tpm_sl,team_fp_sl,fp_per_sl,fppm_l10,fppt_l10,fppp_l10,tpm_l10,tpp_l10,team_poss_l10,poss_pct_l10,implied_poss_l10,touches_ip_l10,touches_tpm_l10,fp_proj_it_l10,fp_proj_tpm_l10,team_fp_l10,fp_per_l10,fppm_l5,fppt_l5,fppp_l5,tpm_l5,tpp_l5,team_poss_l5,poss_pct_l5,implied_poss_l5,touches_ip_l5,touches_tpm_l5,fp_proj_it_l5,fp_proj_tpm_l5,team_fp_l5,fp_per_l5,fppm_l3,fppt_l3,fppp_l3,tpm_l3,tpp_l3,team_poss_l3,poss_pct_l3,implied_poss_l3,touches_ip_l3,touches_tpm_l3,fp_proj_it_l3,fp_proj_tpm_l3,team_fp_l3,fp_per_l3,team_salary,salary_share,team_ownership,team_minutes,minutes_avail
2025-11-24,Nikola Jokic,C,DEN,MEM,12800,35.18,15.35,64.00,5.00,,,Denver Nuggets,Memphis Grizzlies,Nikola Jokić,16.00,0.29,65.70,98.70,34.90,1193.00,10.00,0.32,67.80,100.00,34.90,752.00,5.00,0.33,66.20,101.80,37.20,402.00,3.00,0.35,61.90,100.70,36.80,233.00,1.88,0.67,0.88,2.83,1.32,1624,73.46,101.36,98.56,99.50,65.61,66.23,183.60,35.78,1.94,0.68,0.90,2.87,1.33,1005,74.83,100.53,100.03,100.81,67.82,68.35,192.20,35.28,1.78,0.65,0.82,2.74,1.27,507,79.29,99.70,100.09,96.28,65.09,62.61,204.30,32.40,1.68,0.61,0.80,2.74,1.30,298,78.19,98.00,99.35,96.27,61.07,59.18,200.60,30.86,43000.00,29.77,61.05,210.69,29.31
2025-11-24,Alperen Sengun,C,HOU,PHO,10000,35.39,6.33,46.72,4.67,,,Houston Rockets,Phoenix Suns,Alperen Sengun,14.00,0.26,48.60,80.10,36.80,1063.00,10.00,0.26,48.20,80.60,36.40,754.00,5.00,0.26,49.00,75.00,36.60,372.00,3.00,0.30,46.00,79.00,39.60,237.00,1.32,0.61,0.64,2.18,1.05,1404,75.71,99.39,79.38,77.03,48.17,46.74,185.70,26.17,1.32,0.60,0.64,2.21,1.07,996,75.70,99.09,80.19,78.37,47.95,46.86,187.80,25.67,1.34,0.65,0.66,2.05,1.01,496,75.00,99.19,74.99,72.52,49.00,47.38,195.80,25.03,1.16,0.58,0.58,1.99,1.00,296,80.07,98.67,79.00,70.60,46.00,41.11,182.10,25.26,41000.00,24.39,74.80,208.00,32.00
2025-11-24,Donovan Mitchell,SG/PG,CLE,TOR,9400,33.66,13.24,45.93,4.89,,,Cleveland Cavaliers,Toronto Raptors,Donovan Mitchell,16.00,0.31,46.80,77.80,34.00,1183.00,9.00,0.32,48.90,82.00,34.10,661.00,5.00,0.33,46.90,74.40,33.90,362.00,3.00,0.32,44.80,71.00,33.70,214.00,1.38,0.60,0.63,2.29,1.05,1852,63.88,101.90,68.49,77.03,41.20,46.34,191.00,24.50,1.43,0.60,0.67,2.40,1.12,1029,64.24,101.15,72.54,80.95,43.26,48.28,201.30,24.29,1.38,0.63,0.65,2.19,1.03,504,71.83,101.06,74.59,73.88,47.02,46.57,187.10,25.07,1.33,0.63,0.63,2.11,1.00,298,71.81,98.92,70.70,70.92,44.61,44.75,185.90,24.10,46300.00,20.30,57.77,232.51,7.49
2025-11-24,Josh Giddey,PG/SG,CHI,NO,9800,32.01,7.62,45.46,4.64,,,Chicago Bulls,New Orleans Pelicans,Josh Giddey,14.00,0.26,48.30,100.00,34.00,1042.00,8.00,0.25,49.80,103.10,34.30,605.00,5.00,0.23,49.80,102.80,33.80,378.00,3.00,0.21,45.70,95.30,32.20,220.00,1.42,0.48,0.65,2.94,1.34,1691,61.62,102.40,84.78,94.15,40.95,45.47,263.80,18.31,1.45,0.48,0.66,3.01,1.36,1074,56.33,103.16,79.22,96.22,38.27,46.48,259.90,19.16,1.47,0.48,0.66,3.04,1.36,552,68.48,104.49,97.30,97.36,47.13,47.16,247.10,20.15,1.42,0.48,0.62,2.96,1.30,322,68.32,105.50,93.67,94.74,44.92,45.43,228.60,19.99,53100.00,18.46,19.90,226.77,13.23
2025-11-24,Michael Porter,PF/SF,BKN,NY,8300,32.78,7.12,43.49,5.24,,,Brooklyn Nets,New York Knicks,Michael Porter Jr.,15.00,0.28,39.60,61.90,32.90,1024.00,9.00,0.29,42.40,64.90,33.60,617.00,5.00,0.27,46.80,68.80,34.70,353.00,3.00,0.26,43.30,64.00,34.50,209.00,1.20,0.64,0.58,1.88,0.91,1561,65.60,99.36,59.10,61.67,37.81,39.45,197.40,20.06,1.26,0.65,0.62,1.93,0.95,964,64.00,99.15,60.08,63.31,39.25,41.36,212.20,19.98,1.35,0.68,0.66,1.98,0.97,477,74.00,98.85,71.29,64.98,48.49,44.20,219.50,21.32,1.26,0.68,0.62,1.86,0.92,286,73.08,99.09,66.52,60.80,45.01,41.14,214.80,20.16,44000.00,18.86,32.78,227.36,12.64
2025-11-24,Deni Avdija,SF/PF,POR,MIL,9700,33.77,7.50,42.91,4.42,,,Portland Trail Blazers,Milwaukee Bucks,Deni Avdija,17.00,0.28,41.50,84.30,33.70,1242.00,10.00,0.27,44.40,87.70,34.30,742.00,5.00,0.27,42.80,91.80,33.80,358.00,3.00,0.27,44.60,94.70,33.60,217.00,1.23,0.49,0.57,2.50,1.15,1770,70.17,102.25,82.79,84.46,40.76,41.58,180.30,23.02,1.29,0.51,0.60,2.56,1.18,1039,71.41,101.25,85.46,86.33,43.27,43.71,184.90,24.01,1.27,0.47,0.60,2.72,1.28,524,68.32,100.91,88.39,91.71,41.21,42.76,215.40,19.87,1.33,0.47,0.62,2.82,1.31,307,70.68,100.77,93.25,95.17,43.92,44.82,235.50,18.94,44800.00,21.65,52.81,218.14,21.86
2025-11-24,Cade Cunningham,PG,DET,IND,10800,33.03,6.17,42.47,3.93,,,Detroit Pistons,Indiana Pacers,Cade Cunningham,13.00,0.31,51.90,97.50,36.40,1003.00,7.00,0.34,56.70,97.40,37.20,550.00,2.00,0.34,52.90,94.00,33.20,144.00,2.00,0.34,52.90,94.00,33.20,144.00,1.43,0.53,0.67,2.68,1.26,1632,61.46,101.81,79.07,88.47,42.09,47.09,275.50,18.84,1.52,0.58,0.72,2.62,1.24,1022,53.82,101.68,67.83,86.47,39.49,50.34,301.60,18.80,1.59,0.56,0.73,2.83,1.31,508,28.35,102.00,37.75,93.51,21.24,52.62,290.70,18.20,1.59,0.56,0.73,2.83,1.31,304,47.37,101.59,62.83,93.51,35.36,52.62,273.90,19.31,61400.00,17.59,11.72,224.00,16.00
2025-11-24,Karl-Anthony Towns,C/PF,NY,BKN,9100,32.99,13.35,42.24,4.64,,,New York Knicks,Brooklyn Nets,Karl-Anthony Towns,15.00,0.26,44.20,58.20,33.50,1076.00,10.00,0.27,47.00,60.00,33.50,723.00,5.00,0.28,44.10,60.60,35.40,384.00,3.00,0.28,41.00,59.00,34.90,225.00,1.32,0.76,0.62,1.74,0.81,1514,71.07,99.36,57.29,57.31,43.51,43.52,192.40,22.97,1.40,0.78,0.65,1.79,0.83,1017,71.09,99.15,58.50,59.08,45.82,46.28,199.40,23.57,1.25,0.73,0.57,1.71,0.79,512,75.00,98.85,58.50,56.47,42.57,41.09,209.80,21.02,1.17,0.69,0.55,1.69,0.79,309,72.82,99.09,56.76,55.76,39.44,38.75,215.10,19.06,45000.00,20.22,51.19,205.24,34.76
2025-11-24,Scottie Barnes,PF/SF,TOR,CLE,8600,32.67,12.80,41.65,4.84,,,Toronto Raptors,Cleveland Cavaliers,Scottie Barnes,17.00,0.23,43.80,65.60,32.60,1180.00,10.00,0.22,44.40,63.00,32.40,681.00,5.00,0.22,40.60,59.80,32.90,349.00,3.00,0.23,40.90,62.00,33.20,209.00,1.34,0.67,0.63,2.01,0.95,1726,68.37,101.90,65.84,65.73,43.96,43.89,214.80,20.39,1.37,0.70,0.65,1.94,0.93,1004,67.83,101.15,63.47,63.52,44.73,44.76,225.40,19.70,1.23,0.68,0.58,1.82,0.86,507,68.84,101.06,59.60,59.37,40.46,40.31,224.40,18.09,1.23,0.66,0.59,1.87,0.89,298,70.13,98.92,61.74,61.00,40.73,40.24,227.00,18.02,49900.00,17.23,27.73,226.41,13.59
2025-11-24,Anthony Edwards,SG/SF,MIN,SAC,9600,34.19,8.72,41.36,4.31,,,Minnesota Timberwolves,Sacramento Kings,Anthony Edwards,12.00,0.31,41.00,69.60,31.60,814.00,9.00,0.30,43.40,75.80,33.60,652.00,5.00,0.29,44.20,79.60,36.00,389.00,3.00,0.27,40.20,75.30,35.40,225.00,1.30,0.59,0.60,2.20,1.03,1628,50.00,102.03,52.34,75.31,30.83,44.36,216.70,18.92,1.29,0.57,0.60,2.26,1.05,1027,63.49,102.65,68.19,77.13,39.04,44.16,222.00,19.55,1.23,0.56,0.57,2.21,1.02,517,75.24,102.30,78.75,75.60,43.73,41.98,221.10,19.99,1.14,0.53,0.54,2.13,1.00,311,72.35,101.59,73.79,72.73,39.39,38.83,220.80,18.21,46400.00,20.69,27.36,201.91,38.09
