game_date,player,pos,team,opp,salary,proj_mins,ownership,fp_proj,projected_value,status,game_info,team_full_name,opp_full_name,db_player,gp_sl,usg_pct_sl,fp_sl,touches_sl,min_sl,poss_sl,gp_l10,usg_pct_l10,fp_l10,touches_l10,min_l10,poss_l10,gp_l5,usg_pct_l5,fp_l5,touches_l5,min_l5,poss_l5,gp_l3,usg_pct_l3,fp_l3,touches_l3,min_l3,poss_l3,fppm_sl,fppt_sl,fppp_sl,tpm_sl,tpp_sl,team_poss_sl,poss_pct_sl,implied_poss_sl,touches_ip_sl,touches_tpm_sl,fp_proj_it_sl,fp_proj_tpm_sl,team_fp_sl,fp_per_sl,fppm_l10,fppt_l10,fppp_l10,tpm_l10,tpp_l10,team_poss_l10,poss_pct_l10,implied_poss_l10,touches_ip_l10,touches_tpm_l10,fp_proj_it_l10,fp_proj_tpm_l10,team_fp_l10,fp_per_l10,fppm_l5,fppt_l5,fppp_l5,tpm_l5,tpp_l5,team_poss_l5,poss_pct_l5,implied_poss_l5,touches_ip_l5,touches_tpm_l5,fp_proj_it_l5,fp_proj_tpm_l5,team_fp_l5,fp_per_l5,fppm_l3,fppt_l3,fppp_l3,tpm_l3,tpp_l3,team_poss_l3,poss_pct_l3,implied_poss_l3,touches_ip_l3,touches_tpm_l3,fp_proj_it_l3,fp_proj_tpm_l3,team_fp_l3,fp_per_l3,team_salary,salary_share,team_ownership,team_minutes,minutes_avail
2025-11-10,Giannis Antetokounmpo,PF,MIL,DAL,12500,32.83,9.84,57.96,4.64,P,,Milwaukee Bucks,Dallas Mavericks,Giannis Antetokounmpo,9,0.36,61.10,78.90,32.40,623,9,0.36,61.10,78.90,32.40,623,5,0.36,57.00,77.60,32.10,340,3.00,0.39,56.60,76.70,32.20,205.00,1.89,0.77,0.88,2.44,1.14,1021,61.02,102.50,71.29,79.94,55.21,61.91,229.90,26.58,1.89,0.77,0.88,2.44,1.14,1021,61.02,102.50,71.29,79.94,55.21,61.91,229.90,26.58,1.78,0.73,0.84,2.42,1.14,506,67.19,101.25,77.64,79.36,57.03,58.29,219.90,25.92,1.76,0.74,0.83,2.38,1.12,304,67.43,101.00,76.45,78.20,56.41,57.70,223.00,25.38,50900.00,24.56,23.35,233.49,6.51
2025-11-10,Luka Doncic,PG,LAL,CHA,13000,36.45,9.93,55.81,4.29,Confirmed,,Los Angeles Lakers,Charlotte Hornets,Luka Dončić,6,0.38,66.10,101.20,36.90,464,6,0.38,66.10,101.20,36.90,464,4,0.38,62.10,105.00,36.40,309,2.00,0.37,62.40,96.50,34.10,147.00,1.79,0.65,0.85,2.74,1.31,1013,45.80,102.16,61.24,99.97,40.00,65.29,237.70,27.81,1.79,0.65,0.85,2.74,1.31,1013,45.80,102.16,61.24,99.97,40.00,65.29,237.70,27.81,1.71,0.59,0.80,2.88,1.36,505,61.19,100.70,83.75,105.14,49.53,62.19,226.00,27.48,1.83,0.65,0.85,2.83,1.31,300,49.00,101.16,65.08,103.15,42.08,66.70,230.60,27.06,47500.00,27.37,23.53,204.18,35.82
2025-11-10,Cade Cunningham,PG,DET,WAS,10400,35.84,19.36,49.02,4.71,Confirmed,,Detroit Pistons,Washington Wizards,Cade Cunningham,10,0.29,47.20,96.10,36.20,765,10,0.29,47.20,96.10,36.20,765,5,0.29,51.70,98.00,37.30,394,3.00,0.32,48.00,91.70,36.80,230.00,1.30,0.49,0.62,2.65,1.26,1009,75.82,102.56,97.68,95.16,47.98,46.74,170.70,27.65,1.30,0.49,0.62,2.65,1.26,1009,75.82,102.56,97.68,95.16,47.98,46.74,170.70,27.65,1.39,0.53,0.66,2.63,1.24,500,78.80,101.55,99.52,94.18,52.50,49.68,180.20,28.69,1.30,0.52,0.63,2.49,1.20,300,76.67,101.00,92.62,89.32,48.48,46.75,180.60,26.58,45400.00,22.91,110.72,226.75,13.25
2025-11-10,Jalen Duren,C,DET,WAS,8100,33.02,20.67,48.41,5.98,Confirmed,,Detroit Pistons,Washington Wizards,Jalen Duren,10,0.23,40.50,47.00,27.90,583,10,0.23,40.50,47.00,27.90,583,5,0.23,48.80,54.60,33.10,340,3.00,0.23,52.30,57.30,34.10,209.00,1.45,0.86,0.69,1.68,0.81,1009,57.78,102.56,47.77,55.63,41.17,47.94,170.70,23.73,1.45,0.86,0.69,1.68,0.81,1009,57.78,102.56,47.77,55.63,41.17,47.94,170.70,23.73,1.47,0.89,0.72,1.65,0.80,500,68.00,101.55,55.45,54.47,49.56,48.69,180.20,27.08,1.53,0.91,0.75,1.68,0.82,300,69.67,101.00,57.87,55.49,52.82,50.65,180.60,28.96,45400.00,17.84,110.72,226.75,13.25
2025-11-10,Donovan Mitchell,SG/PG,CLE,MIA,9000,31.98,9.07,47.83,5.31,,,Cleveland Cavaliers,Miami Heat,Donovan Mitchell,9,0.30,45.10,72.70,33.10,658,9,0.30,45.10,72.70,33.10,658,4,0.31,53.40,76.30,33.00,295,3.00,0.31,53.50,74.70,32.00,215.00,1.36,0.62,0.62,2.20,0.99,1030,63.88,104.95,66.67,70.25,41.36,43.58,256.20,17.60,1.36,0.62,0.62,2.20,0.99,1030,63.88,104.95,66.67,70.25,41.36,43.58,256.20,17.60,1.62,0.70,0.72,2.31,1.03,517,57.06,104.95,61.96,73.95,43.36,51.75,280.10,19.06,1.67,0.72,0.75,2.33,1.04,312,68.91,106.00,76.14,74.66,54.53,53.47,261.50,20.46,53800.00,16.73,47.41,232.00,8.00
2025-11-10,Victor Wembanyama,C/PF,SA,CHI,12200,33.15,11.37,47.44,3.89,,,San Antonio Spurs,Chicago Bulls,Victor Wembanyama,9,0.30,56.40,68.40,34.00,645,9,0.30,56.40,68.40,34.00,645,5,0.28,46.40,69.20,35.30,374,3.00,0.28,42.60,65.00,34.10,218.00,1.66,0.82,0.79,2.01,0.95,908,71.04,101.15,68.58,66.69,56.55,54.99,237.50,23.75,1.66,0.82,0.79,2.01,0.95,908,71.04,101.15,68.58,66.69,56.55,54.99,237.50,23.75,1.31,0.67,0.62,1.96,0.93,506,73.91,101.25,69.23,64.98,46.42,43.57,236.90,19.59,1.25,0.66,0.59,1.91,0.89,302,72.19,101.75,65.70,63.19,43.06,41.41,238.50,17.86,51000.00,23.92,35.13,218.81,21.19
2025-11-10,Devin Booker,PG/SG,PHO,NO,9500,35.97,12.31,45.44,4.78,,,Phoenix Suns,New Orleans Pelicans,Devin Booker,10,0.30,44.50,75.40,36.90,782,10,0.30,44.50,75.40,36.90,782,5,0.29,48.30,76.80,37.50,384,3.00,0.29,44.90,76.70,38.10,231.00,1.21,0.59,0.57,2.04,0.96,1013,77.20,99.86,74.33,73.49,43.87,43.37,217.10,20.50,1.21,0.59,0.57,2.04,0.96,1013,77.20,99.86,74.33,73.49,43.87,43.37,217.10,20.50,1.29,0.63,0.63,2.05,1.00,489,78.53,98.75,77.55,73.66,48.77,46.32,215.40,22.42,1.18,0.59,0.58,2.01,1.00,285,81.05,97.41,78.65,72.41,46.04,42.39,208.40,21.55,41600.00,22.84,49.79,203.69,36.31
2025-11-10,Deni Avdija,SF/PF,POR,ORL,8600,34.33,15.36,45.02,5.23,Confirmed,,Portland Trail Blazers,Orlando Magic,Deni Avdija,9,0.27,42.00,85.00,33.80,673,9,0.27,42.00,85.00,33.80,673,5,0.27,45.40,90.20,35.20,393,3.00,0.28,53.30,95.30,36.50,249.00,1.24,0.49,0.56,2.51,1.14,952,70.69,103.95,83.53,86.34,41.27,42.66,209.20,20.08,1.24,0.49,0.56,2.51,1.14,952,70.69,103.95,83.53,86.34,41.27,42.66,209.20,20.08,1.29,0.50,0.58,2.56,1.15,531,74.01,102.95,87.44,87.98,44.01,44.28,213.10,21.30,1.46,0.56,0.64,2.61,1.15,322,77.33,102.83,91.30,89.64,51.06,50.14,215.40,24.74,41900.00,20.53,59.23,203.60,36.40
2025-11-10,Julius Randle,PF,MIN,UTA,8900,32.89,5.27,44.20,4.97,,,Minnesota Timberwolves,Utah Jazz,Julius Randle,10,0.27,44.30,66.40,33.20,699,10,0.27,44.30,66.40,33.20,699,5,0.28,43.60,66.00,31.30,333,3.00,0.29,41.10,62.70,30.20,195.00,1.33,0.67,0.63,2.00,0.95,1008,69.35,101.02,66.54,65.78,44.40,43.89,224.10,19.77,1.33,0.67,0.63,2.00,0.95,1008,69.35,101.02,66.54,65.78,44.40,43.89,224.10,19.77,1.39,0.66,0.65,2.11,0.99,507,65.68,101.25,65.90,69.35,43.54,45.82,235.30,18.53,1.36,0.66,0.63,2.08,0.96,309,63.11,102.09,62.15,68.29,40.74,44.76,221.10,18.59,48700.00,18.28,49.05,220.15,19.85
2025-11-10,Paolo Banchero,PF/SF,ORL,POR,9100,34.78,8.39,43.21,4.75,Confirmed,,Orlando Magic,Portland Trail Blazers,Paolo Banchero,10,0.27,42.50,71.40,34.60,739,10,0.27,42.50,71.40,34.60,739,5,0.26,43.50,70.60,33.40,353,3.00,0.26,39.40,75.70,36.00,225.00,1.23,0.60,0.58,2.06,0.97,1018,72.59,103.95,72.91,71.78,43.40,42.73,196.90,21.58,1.23,0.60,0.58,2.06,0.97,1018,72.59,103.95,72.91,71.78,43.40,42.73,196.90,21.58,1.30,0.62,0.62,2.11,1.00,497,71.03,102.95,73.12,73.53,45.05,45.30,200.40,21.71,1.09,0.52,0.53,2.10,1.01,294,76.53,102.83,79.43,73.14,41.34,38.07,186.50,21.13,44700.00,20.36,58.37,214.82,25.18
