game_date,player,pos,team,opp,salary,proj_mins,ownership,fp_proj,projected_value,status,game_info,team_full_name,opp_full_name,db_player,gp_sl,usg_pct_sl,fp_sl,touches_sl,min_sl,poss_sl,gp_l10,usg_pct_l10,fp_l10,touches_l10,min_l10,poss_l10,gp_l5,usg_pct_l5,fp_l5,touches_l5,min_l5,poss_l5,gp_l3,usg_pct_l3,fp_l3,touches_l3,min_l3,poss_l3,fppm_sl,fppt_sl,fppp_sl,tpm_sl,tpp_sl,team_poss_sl,poss_pct_sl,implied_poss_sl,touches_ip_sl,touches_tpm_sl,fp_proj_it_sl,fp_proj_tpm_sl,team_fp_sl,fp_per_sl,fppm_l10,fppt_l10,fppp_l10,tpm_l10,tpp_l10,team_poss_l10,poss_pct_l10,implied_poss_l10,touches_ip_l10,touches_tpm_l10,fp_proj_it_l10,fp_proj_tpm_l10,team_fp_l10,fp_per_l10,fppm_l5,fppt_l5,fppp_l5,tpm_l5,tpp_l5,team_poss_l5,poss_pct_l5,implied_poss_l5,touches_ip_l5,touches_tpm_l5,fp_proj_it_l5,fp_proj_tpm_l5,team_fp_l5,fp_per_l5,fppm_l3,fppt_l3,fppp_l3,tpm_l3,tpp_l3,team_poss_l3,poss_pct_l3,implied_poss_l3,touches_ip_l3,touches_tpm_l3,fp_proj_it_l3,fp_proj_tpm_l3,team_fp_l3,fp_per_l3,team_salary,salary_share,team_ownership,team_minutes,minutes_avail
2025-11-13,Immanuel Quickley,PG/SG,TOR,CLE,6800,30.63,20.95,35.01,5.15,Confirmed,,Toronto Raptors,Cleveland Cavaliers,Immanuel Quickley,11.00,0.20,32.90,71.80,31.50,733.00,10.00,0.20,33.30,71.80,31.70,663.00,5.00,0.20,34.90,74.20,32.10,333.00,3.00,0.22,41.10,76.30,34.00,214.00,1.04,0.46,0.49,2.28,1.08,1122,65.33,102.67,72.27,69.82,33.12,31.99,214.00,15.37,1.05,0.46,0.50,2.26,1.08,1009,65.71,101.99,72.58,69.38,33.66,32.18,210.30,15.83,1.09,0.47,0.52,2.31,1.11,496,67.14,101.86,76.19,70.81,35.84,33.30,231.40,15.08,1.21,0.54,0.58,2.24,1.07,300,71.33,102.19,77.97,68.74,42.00,37.03,231.50,17.75,46600.00,14.59,113.67,213.99,26.01
2025-11-13,Keyonte George,PG/SG,UTA,ATL,7100,32.76,23.65,34.02,4.79,,,Utah Jazz,Atlanta Hawks,Keyonte George,11.00,0.26,36.80,83.50,33.30,770.00,10.00,0.27,37.00,83.40,33.60,712.00,5.00,0.26,33.20,76.60,32.30,341.00,3.00,0.26,30.80,67.00,29.60,191.00,1.11,0.44,0.53,2.51,1.19,1129,68.20,101.69,82.73,82.15,36.46,36.21,176.90,20.80,1.10,0.44,0.52,2.48,1.17,1034,68.86,101.44,81.82,81.32,36.30,36.08,178.20,20.76,1.03,0.43,0.49,2.37,1.12,508,67.13,100.95,76.11,77.70,32.99,33.68,182.10,18.23,1.04,0.46,0.48,2.26,1.05,310,61.61,101.84,66.03,74.16,30.35,34.09,181.80,16.94,38500.00,18.44,132.68,191.26,48.74
2025-11-13,Dyson Daniels,SG/PG,ATL,UTA,7500,34.58,37.64,33.60,4.48,,,Atlanta Hawks,Utah Jazz,Dyson Daniels,12.00,0.15,31.00,63.60,33.00,841.00,10.00,0.15,32.80,68.00,34.10,717.00,5.00,0.15,34.10,73.20,34.30,357.00,3.00,0.15,32.60,72.70,33.90,209.00,0.94,0.49,0.44,1.93,0.91,1223,68.77,101.69,63.46,66.64,30.93,32.48,200.60,15.45,0.96,0.48,0.46,1.99,0.95,1009,71.06,101.44,68.36,68.95,32.98,33.26,207.40,15.81,0.99,0.47,0.48,2.13,1.03,503,70.97,100.95,73.45,73.79,34.22,34.37,212.80,16.02,0.96,0.45,0.47,2.14,1.04,301,69.44,101.84,73.79,74.15,33.09,33.25,230.50,14.14,45500.00,16.48,188.25,214.53,25.47
2025-11-13,RJ Barrett,SG/SF,TOR,CLE,6900,31.39,22.06,33.08,4.79,Confirmed,,Toronto Raptors,Cleveland Cavaliers,RJ Barrett,11.00,0.23,33.70,59.10,32.20,754.00,10.00,0.23,32.60,58.10,32.40,681.00,5.00,0.25,35.40,60.00,32.50,334.00,3.00,0.24,29.80,57.00,31.90,201.00,1.05,0.57,0.49,1.84,0.86,1122,67.20,102.67,59.49,57.62,33.92,32.86,214.00,15.75,1.01,0.56,0.48,1.79,0.85,1009,67.49,101.99,58.73,56.29,32.95,31.59,210.30,15.50,1.09,0.59,0.53,1.85,0.90,496,67.34,101.86,61.61,57.96,36.35,34.19,231.40,15.30,0.93,0.52,0.44,1.79,0.85,300,67.00,102.19,58.25,56.09,30.45,29.33,231.50,12.87,46600.00,14.81,113.67,213.99,26.01
2025-11-13,Onyeka Okongwu,C/PF,ATL,UTA,6400,31.41,42.11,32.00,5.00,,,Atlanta Hawks,Utah Jazz,Onyeka Okongwu,12.00,0.19,29.80,44.80,28.20,718.00,10.00,0.19,29.50,44.60,27.50,582.00,5.00,0.20,28.40,47.00,26.30,277.00,3.00,0.22,29.60,48.70,26.40,165.00,1.06,0.67,0.50,1.59,0.75,1223,58.71,101.69,44.70,49.89,29.73,33.19,200.60,14.86,1.07,0.66,0.51,1.62,0.77,1009,57.68,101.44,44.84,50.94,29.66,33.69,207.40,14.22,1.08,0.60,0.51,1.79,0.85,503,55.07,100.95,47.16,56.13,28.50,33.91,212.80,13.35,1.12,0.61,0.54,1.84,0.89,301,54.82,101.84,49.43,57.93,30.04,35.21,230.50,12.84,45500.00,14.07,188.25,214.53,25.47
2025-11-13,De'Andre Hunter,SF/PF,CLE,TOR,6700,30.24,19.21,30.40,4.54,Confirmed,,Cleveland Cavaliers,Toronto Raptors,De'Andre Hunter,9.00,0.25,31.00,52.90,29.00,566.00,9.00,0.25,31.00,52.90,29.00,566.00,4.00,0.24,31.20,53.80,28.70,254.00,3.00,0.24,35.60,59.70,31.20,206.00,1.07,0.59,0.49,1.82,0.84,1251,45.24,102.67,39.07,55.16,22.90,32.32,230.00,13.48,1.07,0.59,0.49,1.82,0.84,1041,54.37,101.99,46.64,55.16,27.33,32.32,229.90,13.48,1.09,0.58,0.49,1.87,0.85,533,47.65,101.86,41.13,56.68,23.85,32.87,239.40,13.03,1.14,0.60,0.52,1.91,0.87,323,63.78,102.19,56.66,57.86,33.79,34.50,247.00,14.41,53200.00,12.59,133.41,231.03,8.97
2025-11-13,Aaron Nesmith,SF/PF,IND,PHO,5900,31.55,21.90,29.76,5.04,,,Indiana Pacers,Phoenix Suns,Aaron Nesmith,10.00,0.20,26.40,58.00,31.50,674.00,9.00,0.21,28.00,60.20,32.00,617.00,4.00,0.22,32.70,62.30,31.00,262.00,2.00,0.20,37.80,53.00,29.00,121.00,0.84,0.46,0.39,1.84,0.86,1149,58.66,101.33,51.15,58.09,23.28,26.44,200.10,13.19,0.88,0.47,0.41,1.88,0.88,1024,60.25,101.45,53.68,59.35,24.97,27.60,206.60,13.55,1.05,0.52,0.50,2.01,0.95,512,51.17,99.90,48.62,63.40,25.52,33.28,215.00,15.21,1.30,0.71,0.62,1.83,0.88,307,39.41,100.00,34.53,57.65,24.63,41.12,202.70,18.65,47400.00,12.45,93.98,215.61,24.39
2025-11-13,Royce O'Neale,SF/PF,PHO,IND,5400,29.58,23.98,28.60,5.30,,,Phoenix Suns,Indiana Pacers,Royce O'Neale,12.00,0.15,27.50,62.40,30.40,785.00,10.00,0.15,28.30,63.20,30.80,662.00,5.00,0.16,26.30,54.80,27.20,283.00,3.00,0.16,29.40,51.00,26.50,161.00,0.90,0.44,0.42,2.05,0.95,1218,64.45,101.33,62.30,60.72,27.45,26.76,216.90,12.68,0.92,0.45,0.43,2.05,0.95,1019,64.97,101.45,62.92,60.70,28.18,27.18,219.40,12.90,0.97,0.48,0.46,2.01,0.97,490,57.76,99.90,55.86,59.59,26.81,28.60,207.30,12.69,1.11,0.58,0.55,1.92,0.95,295,54.58,100.00,51.86,56.93,29.90,32.82,212.30,13.85,46700.00,11.56,170.17,228.99,11.01
2025-11-13,Jusuf Nurkic,C,UTA,ATL,5600,28.13,35.78,27.95,4.99,,,Utah Jazz,Atlanta Hawks,Jusuf Nurkić,11.00,0.19,25.40,49.20,22.50,550.00,10.00,0.18,25.70,50.90,23.00,513.00,5.00,0.17,29.00,57.00,27.80,300.00,3.00,0.17,23.20,51.30,25.10,164.00,1.13,0.52,0.51,2.19,0.98,1129,48.72,101.69,48.75,61.52,25.17,31.76,176.90,14.36,1.12,0.50,0.50,2.21,0.99,1034,49.61,101.44,49.94,62.26,25.21,31.44,178.20,14.42,1.04,0.51,0.48,2.05,0.95,508,59.06,100.95,56.64,57.68,28.81,29.35,182.10,15.93,0.92,0.45,0.42,2.04,0.94,310,52.90,101.84,50.56,57.50,22.86,26.00,181.80,12.76,38500.00,14.55,132.68,191.26,48.74
2025-11-13,Andrew Nembhard,PG/SG,IND,PHO,6500,32.12,32.80,27.72,4.26,,,Indiana Pacers,Phoenix Suns,Andrew Nembhard,4.00,0.26,27.00,78.50,27.30,238.00,3.00,0.27,32.90,86.70,30.80,200.00,3.00,0.27,32.90,86.70,30.80,200.00,3.00,0.27,32.90,86.70,30.80,200.00,0.99,0.34,0.45,2.88,1.32,1149,20.71,101.33,27.69,92.36,9.52,31.77,200.10,13.49,1.07,0.38,0.49,2.81,1.30,1024,19.53,101.45,25.77,90.42,9.78,34.31,206.60,15.92,1.07,0.38,0.49,2.81,1.30,512,39.06,99.90,50.75,90.42,19.26,34.31,215.00,15.30,1.07,0.38,0.49,2.81,1.30,307,65.15,100.00,84.72,90.42,32.15,34.31,202.70,16.23,47400.00,13.71,93.98,215.61,24.39
2025-11-13,Zaccharie Risacher,SF/PF,ATL,UTA,5200,25.36,14.10,25.08,4.82,,,Atlanta Hawks,Utah Jazz,Zaccharie Risacher,10.00,0.20,22.60,30.10,25.20,550.00,9.00,0.20,22.80,30.00,25.70,497.00,5.00,0.22,28.10,34.80,27.20,294.00,3.00,0.22,26.40,36.30,26.80,172.00,0.90,0.75,0.41,1.19,0.55,1223,44.97,101.69,25.03,30.29,18.79,22.75,200.60,11.27,0.89,0.76,0.41,1.17,0.54,1009,49.26,101.44,27.14,29.61,20.63,22.50,207.40,10.99,1.03,0.81,0.48,1.28,0.59,503,58.45,100.95,34.92,32.45,28.20,26.20,212.80,13.20,0.99,0.73,0.46,1.35,0.63,301,57.14,101.84,36.85,34.35,26.80,24.98,230.50,11.45,45500.00,11.43,188.25,214.53,25.47
2025-11-13,Isaiah Jackson,C,IND,PHO,4500,21.76,5.22,25.05,5.57,,,Indiana Pacers,Phoenix Suns,Isaiah Jackson,11.00,0.17,19.40,24.20,18.80,448.00,10.00,0.17,21.40,26.00,19.80,429.00,5.00,0.18,27.40,30.40,22.40,246.00,3.00,0.18,25.10,29.00,20.70,138.00,1.03,0.80,0.48,1.29,0.59,1149,38.99,101.33,23.48,28.01,18.82,22.46,200.10,9.70,1.08,0.82,0.50,1.31,0.61,1024,41.89,101.45,25.76,28.58,21.20,23.52,206.60,10.36,1.22,0.90,0.56,1.36,0.62,512,48.05,99.90,29.66,29.54,26.73,26.62,215.00,12.74,1.21,0.87,0.55,1.40,0.63,307,44.95,100.00,28.34,30.49,24.53,26.39,202.70,12.38,47400.00,9.49,93.98,215.61,24.39
2025-11-13,Dillon Brooks,SF/SG,PHO,IND,5300,29.68,31.35,24.25,4.57,,,Phoenix Suns,Indiana Pacers,Dillon Brooks,6.00,0.26,30.80,47.30,29.30,371.00,4.00,0.24,29.20,44.00,28.80,243.00,3.00,0.23,27.10,39.00,28.10,176.00,3.00,0.23,27.10,39.00,28.10,176.00,1.05,0.65,0.50,1.61,0.76,1218,30.46,101.33,23.61,47.91,15.37,31.20,216.90,14.20,1.01,0.66,0.48,1.53,0.72,1019,23.85,101.45,17.52,45.34,11.63,30.09,219.40,13.31,0.96,0.69,0.46,1.39,0.66,490,35.92,99.90,23.85,41.19,16.58,28.62,207.30,13.07,0.96,0.69,0.46,1.39,0.66,295,59.66,100.00,39.66,41.19,27.56,28.62,212.30,12.76,46700.00,11.35,170.17,228.99,11.01
2025-11-13,Jakob Poeltl,C,TOR,CLE,5400,27.79,16.57,24.25,4.49,Confirmed,,Toronto Raptors,Cleveland Cavaliers,Jakob Poeltl,7.00,0.13,21.40,33.60,23.80,359.00,6.00,0.13,20.80,33.70,24.10,303.00,3.00,0.13,28.10,35.00,24.90,153.00,2.00,0.13,32.80,36.00,27.40,113.00,0.90,0.64,0.42,1.41,0.66,1122,32.00,102.67,21.52,39.24,13.71,24.99,214.00,10.00,0.86,0.62,0.41,1.40,0.67,1009,30.03,101.99,20.44,38.86,12.61,23.99,210.30,9.89,1.13,0.80,0.55,1.41,0.69,496,30.85,101.86,21.56,39.07,17.31,31.36,231.40,12.14,1.20,0.91,0.58,1.31,0.64,300,37.67,102.19,24.53,36.52,22.35,33.27,231.50,14.17,46600.00,11.59,113.67,213.99,26.01
2025-11-13,Nickeil Alexander-Walker,SG/PG,ATL,UTA,5500,30.00,31.98,24.18,4.40,,,Atlanta Hawks,Utah Jazz,Nickeil Alexander-Walker,10.00,0.25,28.30,57.80,30.00,648.00,8.00,0.24,28.70,59.90,30.10,516.00,3.00,0.27,24.40,58.70,27.80,182.00,1.00,0.29,29.20,44.00,21.70,50.00,0.94,0.49,0.44,1.93,0.89,1223,52.98,101.69,48.06,57.81,23.53,28.30,200.60,14.11,0.95,0.48,0.44,1.99,0.93,1009,51.14,101.44,48.18,59.71,23.08,28.61,207.40,13.84,0.88,0.42,0.40,2.11,0.97,503,36.18,100.95,35.34,63.36,14.69,26.33,212.80,11.47,1.35,0.66,0.58,2.03,0.88,301,16.61,101.84,14.89,60.84,9.88,40.37,230.50,12.67,45500.00,12.09,188.25,214.53,25.47
2025-11-13,Ace Bailey,SG/SF,UTA,ATL,4800,27.22,24.41,21.61,4.50,,,Utah Jazz,Atlanta Hawks,Ace Bailey,11.00,0.18,14.90,21.60,19.90,470.00,10.00,0.19,15.50,21.90,19.90,428.00,5.00,0.19,19.20,26.00,22.90,245.00,3.00,0.20,25.80,30.70,25.70,168.00,0.75,0.69,0.35,1.09,0.51,1129,41.63,101.69,21.40,29.55,14.76,20.38,176.90,8.42,0.78,0.71,0.36,1.10,0.51,1034,41.39,101.44,21.48,29.96,15.21,21.20,178.20,8.70,0.84,0.74,0.39,1.14,0.53,508,48.23,100.95,25.83,30.90,19.08,22.82,182.10,10.54,1.00,0.84,0.46,1.19,0.55,310,54.19,101.84,30.26,32.52,25.43,27.33,181.80,14.19,38500.00,12.47,132.68,191.26,48.74
2025-11-13,Craig Porter,PG,CLE,TOR,4200,22.41,13.69,21.28,5.07,,,Cleveland Cavaliers,Toronto Raptors,Craig Porter Jr.,12.00,0.13,16.50,32.90,16.80,438.00,10.00,0.12,17.20,34.90,18.00,395.00,5.00,0.13,15.70,32.60,15.20,172.00,3.00,0.15,20.30,35.30,13.90,93.00,0.98,0.50,0.45,1.96,0.90,1251,35.01,102.67,32.40,43.89,16.25,22.01,230.00,7.17,0.96,0.49,0.44,1.94,0.88,1041,37.94,101.99,34.19,43.46,16.85,21.42,229.90,7.48,1.03,0.48,0.46,2.14,0.95,533,32.27,101.86,31.15,48.07,15.00,23.15,239.40,6.56,1.46,0.58,0.65,2.54,1.14,323,28.79,102.19,33.50,56.92,19.27,32.73,247.00,8.22,53200.00,7.89,133.41,231.03,8.97
2025-11-13,Collin Gillespie,PG,PHO,IND,4900,20.51,15.38,21.16,4.32,,,Phoenix Suns,Indiana Pacers,Collin Gillespie,12.00,0.18,25.10,52.10,23.50,585.00,10.00,0.17,25.10,52.60,23.10,483.00,5.00,0.17,20.00,45.00,21.10,212.00,3.00,0.18,20.20,42.00,19.70,119.00,1.07,0.48,0.51,2.22,1.07,1218,48.03,101.33,52.01,45.48,25.06,21.91,216.90,11.57,1.09,0.48,0.52,2.28,1.09,1019,47.40,101.45,52.37,46.71,24.99,22.29,219.40,11.44,0.95,0.44,0.47,2.13,1.06,490,43.27,99.90,45.87,43.75,20.39,19.44,207.30,9.65,1.03,0.48,0.51,2.13,1.06,295,40.34,100.00,42.71,43.74,20.54,21.03,212.30,9.51,46700.00,10.49,170.17,228.99,11.01
2025-11-13,Mouhamed Gueye,PF/C,ATL,UTA,4300,20.91,20.46,21.07,4.90,,,Atlanta Hawks,Utah Jazz,Mouhamed Gueye,12.00,0.15,16.70,20.50,17.20,445.00,10.00,0.14,17.00,21.10,17.10,374.00,5.00,0.12,20.30,25.80,20.00,222.00,3.00,0.13,24.00,30.70,21.00,141.00,0.97,0.81,0.45,1.19,0.55,1223,36.39,101.69,20.45,24.93,16.66,20.31,200.60,8.33,0.99,0.81,0.45,1.23,0.56,1009,37.07,101.44,21.21,25.81,17.09,20.79,207.40,8.20,1.02,0.79,0.46,1.29,0.58,503,44.14,100.95,25.89,26.98,20.37,21.23,212.80,9.54,1.14,0.78,0.51,1.46,0.65,301,46.84,101.84,31.16,30.57,24.36,23.90,230.50,10.41,45500.00,9.45,188.25,214.53,25.47
2025-11-13,Kyle Filipowski,PF/C,UTA,ATL,4700,21.27,6.56,20.90,4.45,,,Utah Jazz,Atlanta Hawks,Kyle Filipowski,11.00,0.18,18.20,34.40,19.90,466.00,10.00,0.18,17.60,33.20,19.50,420.00,5.00,0.19,21.70,39.20,21.60,232.00,3.00,0.19,24.00,43.30,22.80,151.00,0.91,0.53,0.43,1.73,0.81,1129,41.28,101.69,34.08,36.77,18.03,19.45,176.90,10.29,0.90,0.53,0.42,1.70,0.79,1034,40.62,101.44,32.57,36.21,17.27,19.20,178.20,9.88,1.00,0.55,0.47,1.81,0.84,508,45.67,100.95,38.95,38.60,21.56,21.37,182.10,11.92,1.05,0.55,0.48,1.90,0.86,310,48.71,101.84,42.67,40.39,23.65,22.39,181.80,13.20,38500.00,12.21,132.68,191.26,48.74
