game_date,player,pos,team,opp,salary,proj_mins,ownership,fp_proj,projected_value,status,game_info,team_full_name,opp_full_name,db_player,gp_sl,usg_pct_sl,fp_sl,touches_sl,min_sl,poss_sl,gp_l10,usg_pct_l10,fp_l10,touches_l10,min_l10,poss_l10,gp_l5,usg_pct_l5,fp_l5,touches_l5,min_l5,poss_l5,gp_l3,usg_pct_l3,fp_l3,touches_l3,min_l3,poss_l3,fppm_sl,fppt_sl,fppp_sl,tpm_sl,tpp_sl,team_poss_sl,poss_pct_sl,implied_poss_sl,touches_ip_sl,touches_tpm_sl,fp_proj_it_sl,fp_proj_tpm_sl,team_fp_sl,fp_per_sl,fppm_l10,fppt_l10,fppp_l10,tpm_l10,tpp_l10,team_poss_l10,poss_pct_l10,implied_poss_l10,touches_ip_l10,touches_tpm_l10,fp_proj_it_l10,fp_proj_tpm_l10,team_fp_l10,fp_per_l10,fppm_l5,fppt_l5,fppp_l5,tpm_l5,tpp_l5,team_poss_l5,poss_pct_l5,implied_poss_l5,touches_ip_l5,touches_tpm_l5,fp_proj_it_l5,fp_proj_tpm_l5,team_fp_l5,fp_per_l5,fppm_l3,fppt_l3,fppp_l3,tpm_l3,tpp_l3,team_poss_l3,poss_pct_l3,implied_poss_l3,touches_ip_l3,touches_tpm_l3,fp_proj_it_l3,fp_proj_tpm_l3,team_fp_l3,fp_per_l3,team_salary,salary_share,team_ownership,team_minutes,minutes_avail
2025-11-26,Jimmy Butler,SF/PF,GS,HOU,8400,32.86,6.53,39.32,4.68,,,Golden State Warriors,Houston Rockets,Jimmy Butler III,17,0.22,38.60,65.60,31.30,1129,9.00,0.21,41.70,69.90,31.50,610.00,4.00,0.23,44.50,73.80,33.00,286.00,2.00,0.21,42.40,71.50,31.20,136.00,1.23,0.59,0.58,2.10,0.99,1942,58.14,99.85,57.34,68.87,33.74,40.53,209.90,18.39,1.32,0.60,0.62,2.22,1.03,1021,59.75,100.31,61.81,72.92,36.87,43.50,215.50,19.35,1.35,0.60,0.62,2.24,1.03,518,55.21,100.10,57.05,73.49,34.40,44.31,236.90,18.78,1.36,0.59,0.62,2.29,1.05,313,43.45,99.75,45.57,75.31,27.02,44.66,255.90,16.57,50500.00,16.63,34.54,223.73,16.27
2025-11-26,Mikal Bridges,SG/SF,NY,CHA,7900,34.06,0.27,38.98,4.93,,,New York Knicks,Charlotte Hornets,Mikal Bridges,16,0.16,37.40,63.80,35.20,1187,10.00,0.17,37.60,60.70,34.50,723.00,5.00,0.18,43.70,69.20,37.70,398.00,3.00,0.17,38.70,54.70,35.70,222.00,1.06,0.59,0.50,1.81,0.86,1608,73.82,100.50,63.80,61.74,37.40,36.19,212.20,17.62,1.09,0.62,0.52,1.76,0.84,1010,71.58,99.71,59.92,59.93,37.12,37.12,220.90,17.02,1.16,0.63,0.55,1.84,0.87,505,78.81,99.40,68.10,62.53,43.01,39.49,247.10,17.69,1.08,0.71,0.52,1.53,0.74,298,74.50,97.92,53.92,52.19,38.15,36.93,229.50,16.86,49900.00,15.83,53.92,218.39,21.61
2025-11-26,Deni Avdija,SF/PF,POR,SA,9200,33.07,7.56,38.88,4.23,,,Portland Trail Blazers,San Antonio Spurs,Deni Avdija,18,0.28,41.00,83.90,33.60,1308,10.00,0.27,41.90,85.40,33.70,723.00,5.00,0.27,39.70,89.20,32.30,347.00,3.00,0.27,33.20,85.00,31.60,197.00,1.22,0.49,0.56,2.50,1.15,1869,69.98,101.68,82.16,82.58,40.15,40.35,217.80,18.82,1.24,0.49,0.58,2.53,1.18,1030,70.19,101.30,83.99,83.80,41.21,41.12,230.50,18.18,1.23,0.45,0.57,2.76,1.29,511,67.91,100.55,87.76,91.33,39.06,40.65,257.70,15.41,1.05,0.39,0.51,2.69,1.29,298,66.11,99.00,84.71,88.95,33.09,34.74,252.50,13.15,52300.00,17.59,31.57,227.05,12.95
2025-11-26,Amen Thompson,SG/PG,HOU,GS,8200,36.74,19.70,38.77,4.73,,,Houston Rockets,Golden State Warriors,Amen Thompson,15,0.21,36.90,76.50,36.50,1120,10.00,0.21,39.70,81.40,38.10,784.00,5.00,0.20,37.80,78.80,38.40,389.00,3.00,0.20,43.20,84.00,40.20,243.00,1.01,0.48,0.49,2.10,1.02,1497,74.82,99.85,76.54,77.00,36.92,37.14,183.30,20.13,1.04,0.49,0.51,2.14,1.04,992,79.03,100.31,82.31,78.49,40.14,38.28,187.00,21.23,0.98,0.48,0.49,2.05,1.01,490,79.39,100.10,80.49,75.39,38.61,36.17,194.80,19.40,1.07,0.51,0.53,2.09,1.04,284,85.56,99.75,88.51,76.77,45.52,39.48,198.20,21.80,44800.00,18.30,88.86,223.53,16.47
2025-11-26,Brandon Ingram,SF/PF,TOR,IND,8000,32.67,16.05,38.66,4.83,,,Toronto Raptors,Indiana Pacers,Brandon Ingram,18,0.27,36.70,53.90,33.50,1270,10.00,0.28,37.50,54.40,34.20,715.00,5.00,0.31,39.90,58.20,34.30,357.00,3.00,0.32,41.70,64.00,34.30,215.00,1.10,0.68,0.52,1.61,0.76,1828,69.47,101.86,54.06,52.57,36.81,35.79,214.80,17.09,1.10,0.69,0.52,1.59,0.76,1006,71.07,101.28,54.77,51.97,37.75,35.82,226.40,16.56,1.16,0.69,0.56,1.70,0.82,502,71.12,101.66,58.93,55.44,40.40,38.01,220.50,18.10,1.22,0.65,0.58,1.87,0.89,302,71.19,100.84,64.11,60.96,41.77,39.72,229.80,18.15,50400.00,15.87,55.76,224.40,15.60
2025-11-26,Jalen Brunson,PG,NY,CHA,9300,33.84,7.83,38.14,4.10,,,New York Knicks,Charlotte Hornets,Jalen Brunson,14,0.31,42.40,94.30,34.10,1004,8.00,0.29,40.60,91.30,33.90,563.00,3.00,0.29,44.40,89.70,34.80,215.00,3.00,0.29,44.40,89.70,34.80,215.00,1.24,0.45,0.59,2.77,1.31,1608,62.44,100.50,82.51,93.58,37.10,42.08,212.20,19.98,1.20,0.44,0.58,2.69,1.30,1010,55.74,99.71,72.11,91.13,32.07,40.53,220.90,18.38,1.28,0.49,0.62,2.58,1.25,505,42.57,99.40,52.97,87.22,26.22,43.17,247.10,17.97,1.28,0.49,0.62,2.58,1.25,298,72.15,97.92,88.42,87.22,43.77,43.17,229.50,19.35,49900.00,18.64,53.92,218.39,21.61
2025-11-26,Devin Booker,PG/SG,PHO,SAC,8900,35.50,19.36,37.72,4.24,,,Phoenix Suns,Sacramento Kings,Devin Booker,18,0.30,41.60,71.20,35.60,1359,10.00,0.29,39.30,68.00,34.60,724.00,5.00,0.28,37.60,66.40,35.40,377.00,3.00,0.29,35.10,68.00,36.70,228.00,1.17,0.58,0.55,2.00,0.94,1819,74.71,101.31,71.38,71.01,41.70,41.49,195.80,21.25,1.14,0.58,0.54,1.97,0.94,991,73.06,100.52,68.97,69.78,39.86,40.33,195.30,20.12,1.06,0.57,0.50,1.88,0.88,503,74.95,100.31,66.21,66.60,37.49,37.71,204.60,18.38,0.96,0.52,0.46,1.85,0.89,296,77.03,98.45,67.85,65.79,35.02,33.96,209.70,16.74,43100.00,20.65,134.64,217.10,22.90
2025-11-26,Stephen Curry,PG,GS,HOU,8800,32.61,10.66,37.58,4.27,,,Golden State Warriors,Houston Rockets,Stephen Curry,15,0.33,41.70,64.50,30.90,1009,7.00,0.34,42.50,65.60,30.70,468.00,4.00,0.32,39.70,68.30,31.30,273.00,2.00,0.34,44.10,66.00,31.30,135.00,1.35,0.65,0.62,2.09,0.96,1942,51.96,99.85,49.75,68.06,32.16,44.00,209.90,19.87,1.38,0.65,0.64,2.14,0.98,1021,45.84,100.31,45.11,69.67,29.23,45.14,215.50,19.72,1.27,0.58,0.58,2.18,1.00,518,52.70,100.10,52.79,71.15,30.69,41.36,236.90,16.76,1.41,0.67,0.65,2.11,0.98,313,43.13,99.75,42.07,68.75,28.11,45.94,255.90,17.23,50500.00,17.43,34.54,223.73,16.27
2025-11-26,Donovan Clingan,C,POR,SA,6500,26.07,4.25,37.52,5.77,,,Portland Trail Blazers,San Antonio Spurs,Donovan Clingan,18,0.14,30.90,34.30,25.40,994,10.00,0.16,33.40,35.00,26.10,554.00,5.00,0.17,41.10,40.40,26.20,282.00,3.00,0.18,36.30,36.70,24.70,155.00,1.22,0.90,0.56,1.35,0.62,1869,53.18,101.68,33.59,35.21,30.26,31.72,217.80,14.19,1.28,0.95,0.60,1.34,0.63,1030,53.79,101.30,34.42,34.96,32.85,33.36,230.50,14.49,1.57,1.02,0.73,1.54,0.72,511,55.19,100.55,39.75,40.20,40.44,40.90,257.70,15.95,1.47,0.99,0.70,1.49,0.71,298,52.01,99.00,36.58,38.74,36.18,38.31,252.50,14.38,52300.00,12.43,31.57,227.05,12.95
2025-11-26,Derik Queen,PF/C,NO,MEM,6700,28.01,8.40,37.00,5.52,,,New Orleans Pelicans,Memphis Grizzlies,Derik Queen,18,0.24,28.60,49.10,23.80,910,10.00,0.25,34.90,60.20,28.00,603.00,5.00,0.27,39.00,59.40,27.70,309.00,3.00,0.25,37.10,61.00,27.20,181.00,1.20,0.58,0.57,2.06,0.97,1828,49.78,101.38,49.02,57.78,28.55,33.66,198.30,14.42,1.25,0.58,0.58,2.15,1.00,1022,59.00,101.40,59.73,60.22,34.63,34.91,212.80,16.40,1.41,0.66,0.63,2.14,0.96,520,59.42,101.45,57.94,60.06,38.04,39.43,222.70,17.51,1.36,0.61,0.61,2.24,1.01,312,58.01,100.75,59.09,62.81,35.94,38.20,233.10,15.92,46400.00,14.44,40.53,212.05,27.95
2025-11-26,Jalen Duren,C,DET,BOS,7900,29.54,5.80,36.96,4.68,,,Detroit Pistons,Boston Celtics,Jalen Duren,15,0.23,40.40,49.60,28.90,916,8.00,0.23,44.70,55.80,32.10,542.00,4.00,0.26,39.90,52.00,28.80,245.00,3.00,0.26,35.70,51.70,28.80,182.00,1.40,0.81,0.66,1.72,0.81,1734,52.83,98.94,42.45,50.70,34.58,41.30,230.60,17.52,1.39,0.80,0.66,1.74,0.82,1025,52.88,98.87,43.06,51.35,34.49,41.14,238.40,18.75,1.39,0.77,0.65,1.81,0.85,505,48.51,98.35,40.51,53.34,31.08,40.93,223.40,17.86,1.24,0.69,0.59,1.80,0.85,303,60.07,98.50,50.42,53.03,34.82,36.62,212.00,16.84,50000.00,15.80,33.10,202.65,37.35
2025-11-26,Ryan Rollins,PG/SG,MIL,MIA,7700,30.23,3.06,36.93,4.80,,,Milwaukee Bucks,Miami Heat,Ryan Rollins,18,0.24,34.90,70.90,31.60,1188,10.00,0.27,37.20,74.40,32.10,662.00,5.00,0.32,37.00,76.00,32.20,334.00,3.00,0.32,44.10,80.30,34.90,218.00,1.10,0.49,0.53,2.24,1.07,1835,64.74,103.47,71.96,67.82,35.42,33.39,230.40,15.15,1.16,0.50,0.56,2.32,1.12,1017,65.09,102.78,75.19,70.06,37.60,35.03,231.90,16.04,1.15,0.49,0.55,2.36,1.14,508,65.75,102.41,76.61,71.35,37.29,34.74,210.50,17.58,1.26,0.55,0.61,2.30,1.11,308,70.78,102.28,80.00,69.55,43.93,38.20,230.70,19.12,53600.00,14.37,25.39,227.25,12.75
2025-11-26,Trey Murphy,SF/SG,NO,MEM,7800,34.16,7.10,36.73,4.71,,,New Orleans Pelicans,Memphis Grizzlies,Trey Murphy III,18,0.21,36.00,62.20,35.30,1362,10.00,0.23,39.60,63.60,35.20,761.00,5.00,0.20,36.90,60.80,34.30,375.00,3.00,0.21,36.10,61.30,34.10,223.00,1.02,0.58,0.48,1.76,0.82,1828,74.51,101.38,62.09,60.19,35.94,34.84,198.30,18.15,1.12,0.62,0.52,1.81,0.84,1022,74.46,101.40,63.10,61.72,39.29,38.43,212.80,18.61,1.08,0.61,0.49,1.77,0.81,520,72.12,101.45,59.31,60.55,36.00,36.75,222.70,16.57,1.06,0.59,0.49,1.80,0.82,312,71.47,100.75,59.38,61.40,34.97,36.16,233.10,15.49,46400.00,16.81,40.53,212.05,27.95
2025-11-26,Julius Randle,PF,MIN,OKC,9000,31.56,2.63,36.54,4.06,,,Minnesota Timberwolves,Oklahoma City Thunder,Julius Randle,17,0.27,43.00,65.80,33.50,1218,10.00,0.27,41.20,64.20,32.80,714.00,5.00,0.26,37.40,65.40,34.10,369.00,3.00,0.26,36.80,67.00,35.20,225.00,1.28,0.65,0.60,1.96,0.92,1738,70.08,100.88,64.93,61.99,42.43,40.51,217.00,19.82,1.26,0.64,0.58,1.96,0.90,1039,68.72,102.17,63.13,61.78,40.51,39.65,217.20,18.97,1.10,0.57,0.51,1.92,0.89,523,70.55,101.19,63.27,60.53,36.18,34.62,218.30,17.13,1.05,0.55,0.49,1.90,0.89,312,72.12,100.84,64.96,60.08,35.68,33.00,221.00,16.65,46900.00,19.19,9.22,205.22,34.78
2025-11-26,Miles Bridges,PF/SF,CHA,NY,8100,32.85,0.97,36.19,4.47,,,Charlotte Hornets,New York Knicks,Miles Bridges,17,0.25,37.90,62.80,35.00,1260,10.00,0.25,39.30,67.00,36.30,752.00,5.00,0.25,36.00,59.40,33.90,354.00,3.00,0.25,36.70,57.00,33.70,206.00,1.08,0.60,0.51,1.79,0.85,1718,73.34,100.50,62.45,58.95,37.69,35.58,247.80,15.29,1.08,0.59,0.52,1.85,0.89,995,75.58,99.71,67.14,60.64,39.38,35.57,253.60,15.50,1.06,0.61,0.51,1.75,0.84,491,72.10,99.40,60.13,57.57,36.44,34.89,231.40,15.56,1.09,0.64,0.53,1.69,0.83,291,70.79,97.92,57.54,55.57,37.05,35.78,217.50,16.87,53500.00,15.14,12.02,231.94,8.06
2025-11-26,Derrick White,SG/PG,BOS,DET,7500,32.67,5.35,35.90,4.79,,,Boston Celtics,Detroit Pistons,Derrick White,17,0.22,35.70,80.10,33.10,1142,10.00,0.21,38.50,79.60,33.70,682.00,5.00,0.21,36.80,73.80,33.30,338.00,3.00,0.20,32.00,72.00,33.90,208.00,1.08,0.45,0.53,2.42,1.19,1640,69.63,98.94,82.15,79.07,36.61,35.24,192.40,18.56,1.14,0.48,0.56,2.36,1.17,962,70.89,98.87,81.81,77.18,39.57,37.33,199.70,19.28,1.11,0.50,0.54,2.22,1.09,479,70.56,98.35,75.76,72.41,37.78,36.11,202.00,18.22,0.94,0.44,0.46,2.12,1.04,289,71.97,98.50,73.62,69.40,32.72,30.84,195.50,16.37,43600.00,17.20,35.35,202.42,37.58
2025-11-26,Kel'el Ware,C/PF,MIA,MIL,7400,21.31,0.02,35.61,4.81,,,Miami Heat,Milwaukee Bucks,Kel'el Ware,18,0.17,32.70,35.60,24.90,1002,10.00,0.17,39.50,39.30,28.70,636.00,5.00,0.20,42.10,39.20,27.50,309.00,3.00,0.22,46.40,44.00,29.20,196.00,1.31,0.92,0.59,1.43,0.64,1923,52.11,103.47,34.48,30.47,31.67,27.99,258.10,12.67,1.38,1.01,0.62,1.37,0.62,1072,59.33,102.78,37.68,29.19,37.87,29.34,273.20,14.46,1.53,1.07,0.68,1.43,0.63,527,58.63,102.41,38.09,30.38,40.91,32.63,263.10,16.00,1.59,1.05,0.71,1.51,0.67,315,62.22,102.28,42.86,32.12,45.20,33.87,277.70,16.71,54500.00,13.58,12.16,210.99,29.01
2025-11-26,Santi Aldama,PF/C,MEM,NO,6600,27.00,18.52,35.10,5.32,,,Memphis Grizzlies,New Orleans Pelicans,Santi Aldama,18,0.20,30.30,49.90,26.60,1038,10.00,0.20,33.30,53.50,28.40,611.00,5.00,0.21,36.30,61.20,29.20,305.00,3.00,0.24,41.80,68.70,31.70,197.00,1.14,0.61,0.53,1.88,0.87,1832,56.66,101.38,49.70,50.65,30.18,30.75,212.80,14.24,1.17,0.62,0.55,1.88,0.88,1006,60.74,101.40,53.93,50.86,33.56,31.66,216.10,15.41,1.24,0.59,0.60,2.10,1.00,494,61.74,101.45,62.84,56.59,37.27,33.56,224.80,16.15,1.32,0.61,0.64,2.17,1.05,291,67.70,100.75,71.36,58.51,43.42,35.60,235.90,17.72,48200.00,13.69,78.46,227.30,12.70
2025-11-26,Kon Knueppel,SF/SG,CHA,NY,6700,32.69,2.72,34.63,5.17,,,Charlotte Hornets,New York Knicks,Kon Knueppel,17,0.21,31.30,55.10,33.60,1215,10.00,0.22,37.20,61.20,36.00,754.00,5.00,0.21,34.90,60.00,34.70,368.00,3.00,0.21,38.80,61.30,36.80,228.00,0.93,0.57,0.44,1.64,0.77,1718,70.72,100.50,54.80,53.61,31.13,30.45,247.80,12.63,1.03,0.61,0.49,1.70,0.81,995,75.78,99.71,61.33,55.57,37.28,33.78,253.60,14.67,1.01,0.58,0.47,1.73,0.82,491,74.95,99.40,60.73,56.52,35.33,32.88,231.40,15.08,1.05,0.63,0.51,1.67,0.81,291,78.35,97.92,61.88,54.45,39.17,34.47,217.50,17.84,53500.00,12.52,12.02,231.94,8.06
2025-11-26,Isaiah Hartenstein,C,OKC,MIN,6400,26.32,4.48,34.29,5.36,,,Oklahoma City Thunder,Minnesota Timberwolves,Isaiah Hartenstein,18,0.16,34.30,52.10,27.80,1049,10.00,0.18,35.10,51.30,26.10,565.00,5.00,0.17,34.60,54.20,25.90,273.00,3.00,0.15,30.60,48.00,24.20,156.00,1.23,0.66,0.59,1.87,0.89,1845,56.86,100.88,51.28,49.32,33.76,32.47,249.10,13.77,1.34,0.68,0.62,1.97,0.91,1017,55.56,102.17,51.54,51.73,35.26,35.39,241.60,14.53,1.34,0.64,0.63,2.09,0.99,501,54.49,101.19,54.74,55.08,34.94,35.16,232.40,14.89,1.26,0.64,0.59,1.98,0.92,305,51.15,100.84,47.61,52.20,30.35,33.28,235.10,13.02,51300.00,12.48,29.50,227.60,12.40
