game_date,player,pos,team,opp,salary,proj_mins,ownership,fp_proj,projected_value,status,game_info,team_full_name,opp_full_name,db_player,gp_sl,usg_pct_sl,fp_sl,touches_sl,min_sl,poss_sl,gp_l10,usg_pct_l10,fp_l10,touches_l10,min_l10,poss_l10,gp_l5,usg_pct_l5,fp_l5,touches_l5,min_l5,poss_l5,gp_l3,usg_pct_l3,fp_l3,touches_l3,min_l3,poss_l3,fppm_sl,fppt_sl,fppp_sl,tpm_sl,tpp_sl,team_poss_sl,poss_pct_sl,implied_poss_sl,touches_ip_sl,touches_tpm_sl,fp_proj_it_sl,fp_proj_tpm_sl,team_fp_sl,fp_per_sl,fppm_l10,fppt_l10,fppp_l10,tpm_l10,tpp_l10,team_poss_l10,poss_pct_l10,implied_poss_l10,touches_ip_l10,touches_tpm_l10,fp_proj_it_l10,fp_proj_tpm_l10,team_fp_l10,fp_per_l10,fppm_l5,fppt_l5,fppp_l5,tpm_l5,tpp_l5,team_poss_l5,poss_pct_l5,implied_poss_l5,touches_ip_l5,touches_tpm_l5,fp_proj_it_l5,fp_proj_tpm_l5,team_fp_l5,fp_per_l5,fppm_l3,fppt_l3,fppp_l3,tpm_l3,tpp_l3,team_poss_l3,poss_pct_l3,implied_poss_l3,touches_ip_l3,touches_tpm_l3,fp_proj_it_l3,fp_proj_tpm_l3,team_fp_l3,fp_per_l3,team_salary,salary_share,team_ownership,team_minutes,minutes_avail
2025-11-17,Craig Porter,PG,CLE,MIL,4200,15.60,0.06,19.57,4.66,,,Cleveland Cavaliers,Milwaukee Bucks,Craig Porter Jr.,14.00,0.13,16.80,33.50,17.10,518.00,10.00,0.12,16.80,35.90,17.70,387.00,5.00,0.14,19.80,36.00,15.80,173.00,3.00,0.15,31.40,53.70,23.20,154.00,0.98,0.50,0.45,1.96,0.91,1453,35.65,102.14,32.97,30.56,16.53,15.33,241.90,6.95,0.95,0.47,0.43,2.03,0.93,1036,37.36,101.54,35.19,31.64,16.47,14.81,244.60,6.87,1.25,0.55,0.57,2.28,1.04,525,32.95,100.85,34.58,35.54,19.02,19.55,249.90,7.92,1.35,0.58,0.61,2.31,1.05,310,49.68,100.40,52.18,36.11,30.51,21.11,260.40,12.06,52100.00,8.06,45.06,222.06,17.94
2025-11-17,Cole Anthony,PG/SG,MIL,CLE,4700,19.13,1.75,19.45,4.14,,,Milwaukee Bucks,Cleveland Cavaliers,Cole Anthony,13.00,0.24,22.20,46.60,19.40,548.00,10.00,0.25,20.00,46.40,19.00,411.00,5.00,0.26,18.20,43.40,17.20,186.00,3.00,0.26,17.20,41.30,17.10,106.00,1.14,0.48,0.53,2.40,1.11,1426,38.43,102.14,43.39,45.95,20.67,21.89,228.40,9.72,1.05,0.43,0.49,2.44,1.13,1015,40.49,101.54,46.42,46.72,20.01,20.14,224.80,8.90,1.06,0.42,0.49,2.52,1.17,502,37.05,100.85,43.59,48.27,18.28,20.24,222.00,8.20,1.01,0.42,0.49,2.42,1.17,301,35.22,100.40,41.33,46.20,17.21,19.24,214.70,8.01,52100.00,9.02,22.95,229.96,10.04
2025-11-17,Bobby Portis,PF/C,MIL,CLE,4900,21.66,0.53,19.28,3.93,,,Milwaukee Bucks,Cleveland Cavaliers,Bobby Portis,14.00,0.20,17.90,36.60,20.40,608.00,10.00,0.18,18.50,36.10,20.90,448.00,5.00,0.18,20.20,35.40,22.30,234.00,3.00,0.23,17.90,35.70,20.20,122.00,0.88,0.49,0.41,1.79,0.84,1426,42.64,102.14,36.70,38.86,17.95,19.01,228.40,7.84,0.89,0.51,0.41,1.73,0.81,1015,44.14,101.54,36.11,37.42,18.51,19.17,224.80,8.23,0.91,0.57,0.43,1.59,0.76,502,46.61,100.85,35.56,34.39,20.29,19.62,222.00,9.10,0.89,0.50,0.44,1.77,0.88,301,40.53,100.40,35.72,38.28,17.91,19.20,214.70,8.34,52100.00,9.40,22.95,229.96,10.04
2025-11-17,Trendon Watford,PF,PHI,LAC,4300,22.38,0.88,19.18,4.46,,,Philadelphia 76ers,LA Clippers,Trendon Watford,9.00,0.16,20.50,52.30,21.60,418.00,9.00,0.16,20.50,52.30,21.60,418.00,5.00,0.18,24.20,63.00,24.00,259.00,3.00,0.20,10.40,51.30,20.20,129.00,0.95,0.39,0.44,2.42,1.13,1213,34.46,98.52,38.23,54.19,14.99,21.24,181.50,11.29,0.95,0.39,0.44,2.42,1.13,1009,41.43,98.17,45.80,54.19,17.95,21.24,187.50,10.93,1.01,0.38,0.47,2.62,1.22,499,51.90,97.81,61.74,58.75,23.72,22.57,182.80,13.24,0.51,0.20,0.24,2.54,1.19,293,44.03,98.08,51.52,56.84,10.44,11.52,171.70,6.06,37500.00,11.47,48.04,177.84,62.16
2025-11-17,Isaiah Jackson,C,IND,DET,4300,17.97,1.54,19.16,4.46,,,Indiana Pacers,Detroit Pistons,Isaiah Jackson,13.00,0.16,18.40,24.50,18.60,526.00,10.00,0.16,21.70,27.50,20.60,451.00,5.00,0.16,20.20,27.80,19.50,216.00,3.00,0.14,19.20,29.70,19.30,128.00,0.99,0.75,0.45,1.32,0.61,1355,38.82,101.87,23.95,23.67,17.98,17.78,212.10,8.68,1.05,0.79,0.48,1.33,0.61,1027,43.91,101.92,27.29,23.99,21.54,18.93,213.90,10.14,1.04,0.73,0.47,1.43,0.64,513,42.11,102.09,27.66,25.62,20.10,18.62,159.50,12.66,0.99,0.65,0.45,1.54,0.70,308,41.56,102.96,29.78,27.66,19.25,17.88,159.60,12.03,47600.00,9.03,19.81,211.25,28.75
2025-11-17,Nae'Qwan Tomlin,PF,CLE,MIL,4000,16.61,0.25,19.15,4.79,,,Cleveland Cavaliers,Milwaukee Bucks,Nae'Qwan Tomlin,5.00,0.19,18.00,13.00,12.80,138.00,5.00,0.19,18.00,13.00,12.80,138.00,3.00,0.18,25.20,19.30,19.00,121.00,3.00,0.18,25.20,19.30,19.00,121.00,1.41,1.38,0.65,1.02,0.47,1453,9.50,102.14,4.57,16.87,6.33,23.36,241.90,7.44,1.41,1.38,0.65,1.02,0.47,1036,13.32,101.54,6.37,16.87,8.82,23.36,244.60,7.36,1.33,1.31,0.62,1.02,0.48,525,23.05,100.85,11.12,16.87,14.52,22.03,249.90,10.08,1.33,1.31,0.62,1.02,0.48,310,39.03,100.40,18.75,16.87,24.48,22.03,260.40,9.68,52100.00,7.68,45.06,222.06,17.94
2025-11-17,Isaiah Joe,SG,OKC,NO,4200,21.89,3.62,19.15,4.56,,,Oklahoma City Thunder,New Orleans Pelicans,Isaiah Joe,9.00,0.20,22.30,33.60,25.80,496.00,9.00,0.20,22.30,33.60,25.80,496.00,5.00,0.19,21.20,32.00,26.80,284.00,3.00,0.19,23.00,35.00,28.30,178.00,0.86,0.66,0.40,1.30,0.61,1440,34.44,99.99,21.00,28.51,13.94,18.92,253.10,8.81,0.86,0.66,0.40,1.30,0.61,1014,48.92,100.65,30.02,28.51,19.92,18.92,250.50,8.90,0.79,0.66,0.37,1.19,0.56,504,56.35,100.60,31.94,26.14,21.16,17.31,241.30,8.79,0.81,0.66,0.39,1.24,0.59,299,59.53,100.50,35.29,27.07,23.19,17.79,234.70,9.80,52100.00,8.06,45.81,220.09,19.91
2025-11-17,Isaac Okoro,SF,CHI,DEN,4200,26.26,0.57,18.94,4.51,,,Chicago Bulls,Denver Nuggets,Isaac Okoro,12.00,0.14,17.20,26.50,25.80,663.00,10.00,0.14,19.00,27.50,26.60,564.00,5.00,0.13,21.30,28.00,28.40,303.00,3.00,0.11,20.80,30.30,31.00,203.00,0.67,0.65,0.31,1.03,0.48,1265,52.41,102.12,25.67,26.97,16.66,17.51,218.60,7.87,0.71,0.69,0.34,1.03,0.49,1052,53.61,101.83,26.62,27.15,18.39,18.76,224.50,8.46,0.75,0.76,0.35,0.99,0.46,546,55.49,101.83,26.11,25.89,19.86,19.70,223.70,9.52,0.67,0.69,0.31,0.98,0.45,337,60.24,101.70,27.43,25.67,18.83,17.62,247.80,8.39,45300.00,9.27,48.93,207.02,32.98
2025-11-17,Peyton Watson,PF,DEN,CHI,5600,24.10,0.24,18.54,3.31,,,Denver Nuggets,Chicago Bulls,Peyton Watson,12.00,0.14,18.70,32.70,22.10,561.00,10.00,0.14,20.50,34.20,23.00,486.00,5.00,0.15,19.80,38.20,25.20,261.00,3.00,0.13,13.70,34.70,24.80,155.00,0.85,0.57,0.40,1.48,0.70,1220,45.98,102.12,32.85,35.66,18.78,20.39,203.60,9.18,0.89,0.60,0.42,1.49,0.70,1008,48.21,101.83,34.55,35.83,20.71,21.48,202.50,10.12,0.79,0.52,0.38,1.52,0.73,495,52.73,101.83,39.29,36.53,20.37,18.93,206.90,9.57,0.55,0.39,0.27,1.40,0.67,297,52.19,101.70,35.65,33.72,14.07,13.31,202.90,6.75,45700.00,12.25,73.89,197.97,42.03
2025-11-17,Alex Caruso,SF/SG,OKC,NO,4300,17.87,0.25,18.43,4.29,,,Oklahoma City Thunder,New Orleans Pelicans,Alex Caruso,10.00,0.15,17.60,29.50,18.30,382.00,9.00,0.15,16.90,27.10,17.00,323.00,5.00,0.17,16.20,26.60,15.40,162.00,3.00,0.21,17.10,21.30,11.30,74.00,0.96,0.60,0.46,1.61,0.77,1440,26.53,99.99,20.48,28.80,12.22,17.18,253.10,6.95,0.99,0.62,0.47,1.59,0.76,1014,31.85,100.65,24.21,28.48,15.10,17.76,250.50,6.75,1.05,0.61,0.50,1.73,0.82,504,32.14,100.60,26.55,30.86,16.17,18.79,241.30,6.71,1.51,0.80,0.69,1.88,0.86,299,24.75,100.50,21.48,33.68,17.24,27.04,234.70,7.29,52100.00,8.25,45.81,220.09,19.91
